year,regional_schlüssel,Austotal,Deutotal,Deu15_20,Aus15_20,Deu21_25,Aus21_25,Deu26_30,Aus26_30,Deu31_35,Aus31_35,Deu36_40,Aus36_40,Deu41_45,Aus41_45,Deu46_50,Aus46_50
2000,5958028,16,80,0,4,7,22,4,28,2,20,2,1,0,0,1,5
2000,5958032,79,302,8,23,29,49,29,90,10,105,1,4,0,0,2,31
2000,5958036,22,128,4,10,9,29,7,33,1,40,0,6,0,1,1,9
2000,5958040,30,259,6,8,6,45,12,89,2,92,0,5,0,0,4,20
2000,5958044,66,266,4,13,23,39,24,94,10,102,1,2,0,0,4,16
2000,5958048,12,144,2,10,2,30,7,45,0,46,0,2,0,0,1,11
2000,5962004,48,170,5,17,18,36,11,46,10,57,0,5,0,0,4,9
2000,5962008,15,99,2,6,4,14,5,30,4,37,0,1,0,0,0,11
2000,5962012,34,146,1,8,13,27,5,43,11,44,1,4,0,0,3,20
2000,5962016,103,301,11,14,36,50,38,107,12,98,0,4,0,0,6,28
2000,5962020,13,48,0,2,4,10,8,16,1,14,0,0,0,0,0,6
2000,5962024,263,730,31,49,85,137,97,220,39,250,1,7,0,0,10,67
2000,5962028,33,197,2,13,9,48,14,47,8,53,0,10,0,0,0,26
2000,5962032,232,569,16,34,68,110,73,189,59,184,3,10,0,0,13,42
2000,5962036,51,182,3,9,17,29,17,60,7,58,1,5,1,0,5,21
2000,5962040,92,449,9,25,23,78,38,142,17,156,1,6,0,1,4,41
2000,5962044,20,50,3,4,8,11,4,13,4,15,0,2,0,0,1,5
2000,5962048,32,99,1,2,12,15,14,43,5,29,0,1,0,0,0,9
2000,5962052,78,188,11,16,21,34,30,70,13,48,1,1,0,0,2,19
2000,5962056,28,79,4,3,5,12,11,28,4,28,0,1,0,0,4,7
2000,5962060,93,135,9,13,31,28,25,45,20,37,0,2,0,0,8,10
2000,5966004,61,208,4,8,20,33,18,72,14,73,1,6,0,0,4,16
2000,5966008,15,129,4,4,4,22,3,47,4,47,0,1,0,0,0,8
2000,5966012,43,150,2,3,21,22,10,52,9,53,0,2,0,0,1,18
2000,5966016,20,133,4,6,5,33,6,36,5,42,0,5,0,0,0,11
2000,5966020,50,261,6,12,16,46,18,109,7,66,0,5,0,0,3,23
2000,5966024,39,329,4,130,15,25,16,68,1,87,1,4,0,0,2,15
2000,5966028,21,178,2,8,8,23,5,72,3,60,1,2,0,0,2,13
2000,5970004,14,199,1,19,2,40,8,65,2,51,0,4,0,0,1,20
2000,5970008,32,148,4,14,14,29,7,40,4,50,1,2,0,0,2,13
2000,5970012,4,157,3,113,0,6,1,19,0,13,0,2,0,0,0,4
2000,5970016,14,163,1,9,2,30,7,71,2,42,1,1,0,0,1,10
2000,5970020,16,135,1,4,7,24,4,43,4,46,0,0,0,0,0,18
2000,5970024,58,239,7,14,26,43,18,82,7,79,0,2,0,1,0,18
2000,5970028,22,240,3,116,6,24,7,38,4,40,0,2,0,1,2,19
2000,5970032,26,181,3,8,8,31,8,61,6,59,0,4,0,0,1,18
2000,5970036,28,109,5,6,11,19,8,45,3,30,0,3,0,1,1,5
2000,5970040,231,714,19,57,77,147,80,226,43,204,4,9,0,1,8,70
2000,5970044,30,190,1,8,11,26,7,63,8,71,0,3,0,1,3,18
2000,5974004,7,114,0,7,4,23,0,38,1,29,1,3,0,0,1,14
2000,5974008,6,63,0,3,4,7,1,21,1,25,0,1,0,0,0,6
2000,5974012,11,137,0,5,1,15,3,56,5,49,0,0,0,0,2,12
2000,5974016,16,168,2,2,8,26,4,58,1,65,1,1,0,2,0,14
2000,5974020,22,193,1,12,7,28,4,70,9,65,0,4,0,0,1,14
2000,5974024,6,113,0,6,4,13,2,42,0,35,0,2,0,0,0,15
2000,5974028,118,596,11,42,36,108,41,164,20,220,1,6,1,1,8,55
2000,5974032,8,117,1,4,2,19,1,36,3,44,0,3,0,0,1,11
2000,5974036,10,114,2,2,2,9,2,44,3,48,1,1,0,0,0,10
2000,5974040,82,484,5,35,25,93,24,153,19,157,3,9,0,0,6,37
2000,5974044,30,242,4,12,9,36,12,76,5,85,0,4,0,0,0,29
2000,5974048,3,121,1,2,0,10,1,51,0,45,1,3,0,0,0,10
2000,5974052,73,258,9,18,27,41,23,95,8,72,1,2,0,0,5,30
2000,5974056,16,90,3,3,6,12,4,29,2,35,0,4,0,1,1,6
2000,5978004,120,404,16,32,41,80,44,147,13,111,2,3,0,0,4,31
2000,5978008,50,139,6,11,23,26,14,47,5,43,0,2,0,0,2,10
2000,5978012,143,197,117,13,10,20,10,67,5,75,0,5,0,0,1,17
2000,5978016,27,124,1,8,7,12,10,30,4,59,0,2,1,0,4,13
2000,5978020,70,480,3,140,25,69,32,128,6,110,1,10,0,0,3,23
2000,5978024,261,650,32,49,95,146,88,194,36,189,5,11,0,2,5,59
2000,5978028,96,373,11,15,24,51,37,125,17,141,2,8,0,0,5,33
2000,5978032,15,245,3,21,3,35,8,76,0,92,1,4,0,0,0,17
2000,5978036,84,508,8,28,29,89,32,144,11,187,0,11,0,1,4,48
2000,5978040,40,257,6,11,14,43,11,95,8,82,0,6,0,0,1,20
2001,5111000,3052,6709,290,558,876,1135,967,1816,659,2237,58,162,0,5,202,796
2001,5113000,1329,3584,231,232,369,658,401,1023,221,1161,20,91,1,2,86,417
2001,5114000,612,1593,147,131,137,281,169,423,106,560,6,34,1,1,46,163
2001,5116000,566,1989,61,193,176,397,157,574,131,582,12,42,0,2,29,199
2001,5117000,329,1056,32,55,106,135,112,275,58,408,7,31,0,2,14,150
2001,5119000,444,1493,28,236,143,283,152,403,88,421,4,28,0,0,29,122
2001,5120000,333,896,40,171,110,147,109,230,55,252,2,18,0,1,17,77
2001,5122000,399,1205,41,171,119,179,130,318,79,378,6,32,1,1,23,126
2001,5124000,928,2453,81,308,258,465,346,614,173,769,10,49,1,2,59,246
2001,5154004,3,84,1,3,0,8,2,25,0,34,0,0,0,0,0,14
2001,5154008,47,242,3,11,8,49,15,74,14,77,0,4,0,0,7,27
2001,5154012,47,275,1,22,16,50,21,81,6,92,0,3,0,0,3,27
2001,5154016,41,278,5,21,7,38,15,95,10,98,3,5,0,1,1,20
2001,5154020,7,100,0,6,3,9,2,34,1,36,0,2,0,0,1,13
2001,5154024,14,128,0,11,4,19,6,38,3,38,0,5,0,0,1,17
2001,5154028,6,106,1,3,3,12,0,33,1,42,0,2,0,0,1,14
2001,5154032,23,277,1,7,6,54,6,92,7,96,0,6,0,0,3,22
2001,5154036,57,385,4,32,17,89,17,119,14,111,0,5,0,0,5,29
2001,5154040,4,182,0,112,0,10,3,20,1,37,0,0,0,0,0,3
2001,5154044,11,184,0,14,3,31,4,52,4,69,0,1,0,0,0,17
2001,5154048,5,47,0,1,1,4,4,15,0,17,0,2,0,0,0,8
2001,5154052,21,143,0,8,7,17,1,60,8,47,0,4,0,0,5,7
2001,5154056,4,56,0,2,0,6,0,15,0,26,0,2,0,0,4,5
2001,5154060,2,71,0,4,0,14,0,20,1,21,0,1,0,0,1,11
2001,5154064,15,76,0,5,3,16,5,20,5,25,0,2,0,0,2,8
2001,5158004,78,303,8,22,13,37,33,71,19,123,1,12,0,0,4,38
2001,5158008,48,222,5,11,16,21,14,53,10,95,0,7,0,0,3,35
2001,5158012,61,181,5,6,16,31,19,50,13,66,4,2,0,1,4,25
2001,5158016,100,409,6,23,32,56,30,100,23,170,1,4,0,0,8,56
2001,5158020,91,409,8,13,22,50,28,99,25,173,0,15,0,0,8,59
2001,5158024,80,268,6,10,29,36,23,67,16,104,1,10,0,1,5,40
2001,5158026,94,307,11,17,34,53,32,80,11,110,0,6,0,0,6,41
2001,5158028,170,631,16,34,39,69,67,132,37,295,2,17,0,0,9,84
2001,5158032,227,576,20,28,71,90,80,174,39,208,4,12,0,0,13,64
2001,5158036,52,154,3,5,18,18,20,39,8,63,0,1,0,0,3,28
2001,5162004,121,433,6,18,31,59,50,117,27,172,1,14,0,0,6,53
2001,5162008,115,498,9,46,35,78,45,138,21,167,0,6,1,0,4,63
2001,5162012,21,164,1,5,8,26,7,46,3,68,0,7,0,0,2,12
2001,5162016,58,301,5,9,11,43,23,80,17,125,0,6,0,0,2,38
2001,5162020,33,272,2,4,6,28,15,74,8,110,0,12,0,1,2,43
2001,5162022,111,401,6,6,25,36,34,113,34,170,3,9,0,0,9,67
2001,5162024,331,1069,25,53,106,185,106,297,57,378,9,36,1,1,27,119
2001,5162028,10,106,0,3,2,9,6,36,2,39,0,4,0,0,0,15
2001,5166004,23,106,2,8,3,15,11,27,5,45,0,1,0,0,2,10
2001,5166008,12,122,0,6,2,19,6,24,2,55,1,2,0,0,1,16
2001,5166012,38,242,0,10,10,26,15,66,10,107,1,4,0,0,2,29
2001,5166016,162,306,112,26,16,50,19,90,13,113,1,4,0,0,1,23
2001,5166020,12,131,0,5,1,16,8,39,3,51,0,3,0,0,0,17
2001,5166024,17,168,0,9,2,15,5,54,5,62,1,5,0,0,4,23
2001,5166028,41,255,2,10,8,33,15,68,10,101,0,10,0,0,6,33
2001,5166032,81,588,11,51,28,112,27,154,12,207,0,9,0,0,3,55
2001,5166036,65,419,3,17,20,44,18,105,17,176,2,12,0,0,5,65
2001,5170004,11,104,1,5,1,13,4,35,4,37,0,3,0,0,1,11
2001,5170008,112,476,9,26,34,90,43,147,17,153,1,7,0,0,8,53
2001,5170012,15,220,0,9,4,28,7,77,2,82,1,1,0,1,1,22
2001,5170016,13,90,1,3,4,9,3,29,2,46,1,2,0,0,2,1
2001,5170020,98,255,9,15,31,48,39,83,14,81,1,3,0,0,4,25
2001,5170024,186,664,13,31,54,128,63,188,43,233,2,16,0,0,11,68
2001,5170028,28,202,2,13,5,38,8,54,8,73,1,2,0,0,4,22
2001,5170032,37,256,4,14,10,47,14,77,7,88,0,4,0,0,2,26
2001,5170036,7,127,0,1,4,14,2,43,1,52,0,4,0,0,0,13
2001,5170040,3,68,0,2,1,9,0,22,2,25,0,1,0,0,0,9
2001,5170044,44,282,2,19,9,53,16,84,14,95,1,6,0,0,2,25
2001,5170048,101,453,8,34,29,81,35,139,23,147,2,10,0,0,4,42
2001,5170052,16,157,0,7,3,25,6,44,4,55,1,4,0,0,2,22
2001,5313000,601,1674,43,72,146,231,197,424,148,652,13,52,0,2,54,241
2001,5314000,859,2310,73,199,205,247,286,522,190,867,17,94,0,5,88,376
2001,5315000,3424,6708,580,435,868,927,1073,1638,625,2511,50,218,1,3,227,976
2001,5316000,375,1079,26,49,107,203,143,295,69,371,6,21,0,1,24,139
2001,5334002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,5334004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,5334008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,5334012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,5334016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,5334020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,5334024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,5334028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,5334032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,5334036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,5354004,116,353,12,32,40,85,43,102,18,92,1,7,0,0,2,35
2001,5354008,86,310,8,122,29,42,28,65,16,58,1,3,0,0,4,20
2001,5354012,105,390,7,37,22,86,35,114,24,111,1,11,0,0,16,31
2001,5354016,99,344,9,24,28,46,31,104,21,128,2,3,0,0,8,39
2001,5354020,7,126,1,5,0,17,3,42,3,46,0,4,0,0,0,12
2001,5354024,11,57,0,0,3,7,3,19,3,22,1,2,0,0,1,7
2001,5354028,7,123,1,3,1,15,3,38,1,53,0,2,0,0,1,12
2001,5354032,152,425,17,31,42,57,44,113,39,168,5,10,0,0,5,46
2001,5354036,64,298,4,10,19,44,23,96,10,105,0,6,1,0,7,37
2001,5358004,28,100,7,9,6,15,6,31,5,35,0,2,0,0,4,8
2001,5358008,228,657,20,50,63,152,86,183,40,186,2,18,1,0,16,68
2001,5358012,4,41,1,2,1,8,1,14,1,16,0,1,0,0,0,0
2001,5358016,6,62,1,0,0,5,3,24,1,25,0,1,0,0,1,7
2001,5358020,5,56,0,2,1,13,2,19,1,15,0,1,0,0,1,6
2001,5358024,68,246,5,12,15,42,26,66,15,94,1,1,0,0,6,31
2001,5358028,18,142,2,3,6,19,6,41,2,57,0,5,0,0,2,17
2001,5358032,11,106,2,5,0,11,6,36,2,39,0,2,0,0,1,13
2001,5358036,9,113,1,8,6,29,1,39,1,29,0,3,0,0,0,5
2001,5358040,5,88,1,2,2,18,2,21,0,34,0,0,0,0,0,13
2001,5358044,6,83,1,4,1,3,2,40,1,21,0,4,0,0,1,11
2001,5358048,19,102,1,2,6,22,5,33,6,33,0,4,0,0,1,8
2001,5358052,5,115,0,10,2,23,3,35,0,36,0,2,0,0,0,9
2001,5358056,8,71,0,5,0,4,3,23,4,24,1,4,0,0,0,11
2001,5358060,9,77,2,2,2,5,2,26,2,30,0,2,0,0,1,12
2001,5362004,34,159,3,9,8,20,14,51,5,51,1,4,0,0,3,24
2001,5362008,156,401,19,25,57,73,43,106,33,138,1,12,0,0,3,47
2001,5362012,103,265,8,7,27,36,44,78,17,97,0,3,0,0,7,44
2001,5362016,30,169,1,13,8,31,14,50,4,51,0,4,0,0,3,20
2001,5362020,50,362,5,13,13,39,17,92,10,158,0,8,0,0,5,52
2001,5362024,95,315,5,17,26,46,41,84,17,122,0,6,0,0,6,40
2001,5362028,98,364,5,23,21,68,36,88,25,128,0,10,0,1,11,46
2001,5362032,148,437,16,24,41,75,58,119,24,153,2,12,0,0,7,54
2001,5362036,52,393,3,11,14,33,16,94,11,171,1,18,0,1,7,65
2001,5362040,118,258,7,19,35,47,44,58,25,104,1,8,0,0,6,22
2001,5366004,13,136,0,8,5,17,7,45,1,48,0,2,0,0,0,16
2001,5366008,4,80,0,3,0,12,1,29,3,28,0,1,0,0,0,7
2001,5366012,2,35,1,0,0,5,1,11,0,16,0,1,0,0,0,2
2001,5366016,76,407,8,28,24,89,23,103,8,135,1,10,0,0,12,42
2001,5366020,6,73,2,1,1,15,0,26,2,27,0,0,0,0,1,4
2001,5366024,8,121,0,6,4,19,1,41,2,44,0,3,0,0,1,8
2001,5366028,29,230,3,11,6,37,11,50,7,96,1,6,0,0,1,30
2001,5366032,8,74,0,3,0,7,3,17,5,32,0,1,0,0,0,14
2001,5366036,14,118,1,4,4,17,4,44,2,38,0,3,0,0,3,12
2001,5366040,13,134,0,2,2,18,6,36,3,58,0,4,0,0,2,16
2001,5366044,21,174,1,8,2,39,8,42,9,67,1,7,0,0,0,11
2001,5370004,33,297,3,17,12,56,7,88,9,92,0,8,0,0,2,36
2001,5370008,16,73,1,4,3,9,4,27,7,25,1,2,0,0,0,6
2001,5370012,45,213,2,14,10,35,13,71,12,67,1,5,0,0,7,21
2001,5370016,74,316,4,22,20,66,27,77,21,106,0,9,0,1,2,35
2001,5370020,100,330,10,32,33,75,30,98,19,84,1,5,0,0,7,36
2001,5370024,13,71,0,4,0,11,9,33,4,18,0,1,0,0,0,4
2001,5370028,43,200,2,20,15,39,12,61,11,56,0,2,0,0,3,22
2001,5370032,8,51,0,1,1,11,5,13,1,19,0,2,0,0,1,5
2001,5370036,17,134,1,8,6,20,5,41,2,43,0,2,0,0,3,20
2001,5370040,33,227,4,6,11,29,10,61,6,100,0,4,0,0,2,27
2001,5374004,65,153,5,7,20,36,20,46,13,47,2,4,0,0,5,13
2001,5374008,27,245,0,120,7,18,9,35,8,53,0,2,0,0,3,17
2001,5374012,111,412,6,29,37,82,35,109,19,146,4,10,0,0,10,36
2001,5374016,25,139,3,13,11,21,4,41,4,48,2,4,0,0,1,12
2001,5374020,29,198,4,9,6,35,15,56,4,73,0,0,0,0,0,25
2001,5374024,11,127,0,7,6,28,2,24,2,47,0,6,0,0,1,15
2001,5374028,9,95,0,6,2,22,3,36,3,24,1,1,0,0,0,6
2001,5374032,21,136,2,14,6,20,11,37,1,48,0,0,0,0,1,17
2001,5374036,33,175,1,7,13,29,8,62,9,62,0,1,0,0,2,14
2001,5374040,25,192,1,10,9,38,7,52,5,68,1,2,0,0,2,22
2001,5374044,25,205,2,18,11,58,6,52,2,64,0,4,0,0,4,9
2001,5374048,21,266,1,13,7,48,9,88,3,91,1,4,0,0,0,22
2001,5374052,37,182,3,9,16,25,8,49,6,79,1,2,0,0,3,18
2001,5378004,190,781,16,28,59,102,54,188,43,337,5,23,0,0,13,103
2001,5378008,37,149,2,8,12,18,12,35,10,68,0,2,0,0,1,18
2001,5378012,11,156,0,10,4,21,4,45,3,62,0,3,0,0,0,15
2001,5378016,30,207,1,5,6,26,8,47,11,90,0,7,0,0,4,32
2001,5378020,8,130,1,1,1,9,3,38,1,47,1,5,0,0,1,30
2001,5378024,30,213,2,10,9,26,10,61,6,83,0,4,0,1,3,28
2001,5378028,33,197,0,8,9,22,14,40,7,92,1,5,0,0,2,30
2001,5378032,46,271,3,13,9,34,18,87,11,102,3,3,0,0,2,32
2001,5382004,36,190,2,10,12,17,8,59,11,75,2,2,0,0,1,27
2001,5382008,30,147,1,2,12,16,12,27,3,70,0,5,0,2,2,25
2001,5382012,69,413,5,18,14,61,25,131,17,148,2,8,0,0,6,47
2001,5382016,44,137,1,6,13,24,16,38,10,42,1,3,0,0,3,24
2001,5382020,65,410,1,22,14,60,25,114,17,143,2,18,0,0,6,53
2001,5382024,75,311,7,5,22,37,25,77,16,127,1,13,0,1,4,51
2001,5382028,38,355,3,116,12,36,8,55,10,98,0,12,0,0,5,38
2001,5382032,38,158,4,10,10,23,10,34,9,65,1,8,0,1,4,17
2001,5382036,3,115,0,7,0,15,2,36,1,42,0,1,0,0,0,14
2001,5382040,23,144,2,2,9,15,5,34,6,64,0,7,0,0,1,22
2001,5382044,63,308,4,6,17,45,26,85,10,119,1,13,0,1,5,39
2001,5382048,23,173,1,10,4,22,13,44,3,76,0,3,0,0,2,18
2001,5382052,6,91,0,5,1,19,4,20,1,37,0,5,0,0,0,5
2001,5382056,112,403,5,13,37,63,33,124,21,152,5,9,0,0,11,42
2001,5382060,97,285,7,20,29,55,38,81,16,99,0,7,0,0,7,23
2001,5382064,9,147,0,8,2,12,4,46,2,54,0,4,0,1,1,22
2001,5382068,189,544,14,17,58,100,53,171,47,174,5,13,0,0,12,69
2001,5382072,29,137,1,8,5,17,7,43,11,39,0,5,0,0,5,25
2001,5382076,19,131,2,5,4,21,6,46,4,38,0,5,0,0,3,16
2001,5512000,238,814,32,54,80,143,74,237,34,287,6,13,0,0,12,80
2001,5513000,745,1833,101,289,259,386,230,514,117,467,3,25,0,0,35,152
2001,5515000,390,2227,30,102,120,281,117,549,79,894,8,62,1,1,35,338
2001,5554004,44,408,7,19,15,65,5,149,15,138,1,4,0,0,1,33
2001,5554008,76,641,14,34,18,99,23,206,18,230,1,5,0,0,2,67
2001,5554012,31,415,3,19,12,55,6,130,7,163,2,6,0,0,1,42
2001,5554016,19,173,5,7,2,20,4,51,5,73,0,1,0,0,3,21
2001,5554020,85,499,7,143,28,75,24,110,17,131,2,7,0,0,7,33
2001,5554024,10,101,4,1,2,11,3,41,0,40,0,0,0,0,1,8
2001,5554028,6,86,1,1,2,9,1,24,1,35,0,2,0,0,1,15
2001,5554032,14,116,2,7,2,21,5,40,3,34,0,2,0,0,2,12
2001,5554036,2,77,0,1,0,14,0,28,1,27,0,1,0,0,1,6
2001,5554040,9,95,2,4,2,6,1,34,1,35,0,2,1,0,2,14
2001,5554044,11,126,2,2,4,16,5,52,0,40,0,2,0,0,0,14
2001,5554048,15,197,2,11,7,24,2,67,3,73,0,2,0,0,1,20
2001,5554052,30,54,1,2,5,8,11,14,11,22,0,0,0,0,2,8
2001,5554056,18,243,2,10,6,41,4,78,3,90,1,4,0,1,2,19
2001,5554060,5,96,1,6,3,9,0,36,1,41,0,0,0,0,0,4
2001,5554064,13,134,2,8,1,16,5,36,5,53,0,1,0,0,0,20
2001,5554068,19,246,2,17,1,26,8,89,7,88,0,5,0,0,1,21
2001,5558004,17,155,3,9,7,18,3,47,2,58,0,4,0,0,2,19
2001,5558008,7,102,1,3,3,10,1,27,2,47,0,2,0,0,0,13
2001,5558012,152,361,119,14,7,48,11,103,11,144,2,5,0,1,2,46
2001,5558016,35,417,3,15,12,57,11,138,8,154,0,8,0,0,1,45
2001,5558020,10,108,1,3,4,7,2,27,2,49,1,3,0,0,0,19
2001,5558024,16,196,0,5,5,18,10,52,1,95,0,2,0,0,0,24
2001,5558028,6,92,0,1,2,9,3,32,1,37,0,2,0,0,0,11
2001,5558032,16,190,0,7,7,21,4,56,3,71,0,9,0,0,2,26
2001,5558036,3,96,0,3,1,17,1,34,0,25,0,4,0,0,1,13
2001,5558040,4,120,2,5,2,14,0,54,0,35,0,3,0,0,0,9
2001,5558044,25,162,3,7,7,21,8,43,3,71,2,4,0,0,2,16
2001,5562004,105,667,16,148,35,105,33,167,16,182,2,12,0,0,3,53
2001,5562008,78,244,11,11,27,47,24,81,9,70,3,9,0,0,4,26
2001,5562012,102,648,16,49,30,115,33,188,13,232,2,10,0,0,8,54
2001,5562014,198,485,28,41,83,96,47,154,27,149,3,9,1,0,9,36
2001,5562016,23,323,4,10,9,30,8,108,2,133,0,3,0,0,0,39
2001,5562020,151,408,10,29,62,71,48,117,25,140,1,7,0,0,5,44
2001,5562024,173,583,23,47,57,120,58,172,25,182,0,11,0,0,10,51
2001,5562028,68,213,8,10,16,39,31,67,11,70,0,4,0,0,2,23
2001,5562032,365,828,140,64,82,121,85,247,39,279,4,26,0,2,15,89
2001,5562036,30,214,6,5,11,44,6,62,3,77,0,5,0,1,4,20
2001,5566004,12,105,4,1,6,10,0,22,2,52,0,2,0,0,0,18
2001,5566008,47,309,9,12,13,33,12,83,7,144,3,4,0,0,3,33
2001,5566012,58,291,5,18,19,39,20,90,11,110,0,5,0,0,3,29
2001,5566016,17,221,5,9,4,30,7,60,1,100,0,3,0,0,0,19
2001,5566020,7,90,0,6,2,7,2,41,3,28,0,2,0,0,0,6
2001,5566024,7,64,1,4,1,6,2,17,1,25,1,1,0,0,1,11
2001,5566028,61,458,8,22,22,68,22,164,6,158,1,4,0,0,2,42
2001,5566032,6,162,1,112,0,7,2,17,3,19,0,2,0,0,0,5
2001,5566036,233,76,223,4,3,5,4,23,3,34,0,1,0,0,0,9
2001,5566040,44,201,5,14,22,34,9,55,6,77,0,3,0,0,2,18
2001,5566044,4,79,0,5,0,12,2,24,2,27,0,1,0,0,0,10
2001,5566048,18,133,2,6,5,13,6,43,4,55,0,2,0,0,1,14
2001,5566052,9,59,1,2,3,8,2,20,2,24,0,0,0,0,1,5
2001,5566056,5,136,1,2,2,18,1,38,0,66,0,2,0,0,1,10
2001,5566060,13,120,2,6,2,15,7,35,2,51,0,3,0,0,0,10
2001,5566064,7,79,1,4,1,12,3,29,2,20,0,1,0,0,0,13
2001,5566068,38,181,4,8,10,26,14,57,6,71,0,2,0,0,4,17
2001,5566072,5,114,0,0,1,16,3,40,1,47,0,1,0,0,0,10
2001,5566076,99,642,10,46,31,112,27,198,18,228,2,11,0,0,11,47
2001,5566080,8,70,0,1,2,7,2,23,2,30,0,0,0,0,2,9
2001,5566084,36,328,6,25,10,33,14,99,5,134,0,7,0,0,1,30
2001,5566088,6,90,1,5,2,13,1,18,1,41,1,4,0,0,0,9
2001,5566092,4,110,0,6,0,12,4,36,0,44,0,1,0,0,0,11
2001,5566096,6,95,2,3,2,7,1,49,1,26,0,1,0,2,0,7
2001,5570004,154,497,23,137,52,84,53,111,17,127,0,8,1,1,8,29
2001,5570008,63,274,3,16,21,58,19,74,14,94,0,8,0,0,6,24
2001,5570012,8,68,1,5,4,13,1,15,1,32,0,0,0,0,1,3
2001,5570016,11,159,0,5,2,16,3,52,4,59,0,4,0,0,2,23
2001,5570020,27,207,5,16,6,36,7,59,6,68,2,2,0,0,1,26
2001,5570024,12,80,0,1,4,6,1,26,2,32,1,2,0,0,4,13
2001,5570028,45,260,4,10,10,31,19,79,9,99,1,7,0,0,2,34
2001,5570032,6,129,1,4,2,15,2,52,0,35,1,6,0,0,0,17
2001,5570036,14,142,3,3,4,18,4,46,1,66,0,1,0,0,2,8
2001,5570040,19,148,1,6,5,22,6,38,5,69,0,2,0,0,2,11
2001,5570044,15,161,1,7,1,17,7,42,3,77,2,4,0,0,1,14
2001,5570048,8,97,0,3,5,4,1,33,2,43,0,3,0,0,0,11
2001,5570052,46,346,3,13,14,41,12,114,13,131,1,5,0,0,3,42
2001,5711000,855,2351,74,124,270,404,303,667,167,794,11,77,1,1,29,284
2001,5754004,5,87,0,5,1,16,2,25,1,26,1,5,0,0,0,10
2001,5754008,164,746,18,32,51,119,54,229,29,254,3,18,0,0,9,94
2001,5754012,37,174,3,9,13,27,13,46,5,65,1,5,0,0,2,22
2001,5754016,32,233,5,14,13,34,8,80,3,81,1,5,0,0,2,19
2001,5754020,25,169,3,5,9,21,8,60,5,68,0,0,0,0,0,15
2001,5754024,5,80,0,1,2,11,3,26,0,31,0,2,0,0,0,9
2001,5754028,92,396,10,14,27,49,36,114,15,159,0,9,0,1,4,50
2001,5754032,52,276,9,13,11,41,18,94,10,100,2,5,0,1,2,22
2001,5754036,46,327,4,121,21,39,16,72,3,61,1,9,0,0,1,25
2001,5754040,32,191,1,8,11,33,11,50,7,81,1,5,0,0,1,14
2001,5754044,26,341,2,117,5,33,12,76,4,79,0,5,0,0,3,31
2001,5754048,36,177,5,12,9,37,14,62,7,53,0,3,0,1,1,9
2001,5754052,21,104,0,6,3,15,8,27,9,38,0,3,0,0,1,15
2001,5758004,71,374,8,27,29,76,18,120,12,113,1,7,0,0,3,31
2001,5758008,23,190,1,12,7,44,8,52,5,59,0,6,0,1,2,16
2001,5758012,241,459,124,33,53,91,39,106,21,164,0,20,0,0,4,45
2001,5758016,19,161,6,9,7,27,4,47,2,52,0,4,0,0,0,22
2001,5758020,14,148,0,7,4,15,6,52,2,55,0,4,0,0,2,15
2001,5758024,78,305,9,18,27,64,23,92,14,96,2,7,0,0,3,28
2001,5758028,7,89,0,2,1,15,4,35,1,29,0,1,0,0,1,7
2001,5758032,24,130,1,6,5,14,10,43,4,48,2,1,0,0,2,18
2001,5758036,25,150,1,7,5,20,12,44,5,53,0,5,0,0,2,21
2001,5762004,15,183,2,15,5,38,3,48,2,58,1,2,0,2,2,20
2001,5762008,12,129,1,7,2,15,4,47,3,40,0,1,0,0,2,19
2001,5762012,2,90,1,6,0,15,1,27,0,32,0,0,0,0,0,10
2001,5762016,24,166,1,8,10,37,7,52,6,55,0,4,0,0,0,10
2001,5762020,21,253,2,16,3,41,10,88,5,81,0,1,0,0,1,26
2001,5762024,2,50,0,3,0,6,2,22,0,12,0,1,0,0,0,6
2001,5762028,2,75,0,2,1,11,1,28,0,20,0,1,0,0,0,13
2001,5762032,18,130,3,7,8,32,3,37,1,38,0,3,0,0,3,13
2001,5762036,19,201,2,17,3,38,8,56,6,74,0,4,0,0,0,12
2001,5762040,2,106,1,6,1,30,0,28,0,33,0,3,0,0,0,6
2001,5766004,26,113,3,4,7,32,9,37,3,25,2,4,0,1,2,10
2001,5766008,205,378,115,21,37,75,25,116,21,122,2,5,0,1,5,38
2001,5766012,6,90,1,4,1,26,2,33,2,20,0,3,0,0,0,4
2001,5766016,19,155,4,3,4,38,6,37,2,50,2,3,0,1,1,23
2001,5766020,118,667,9,55,36,117,37,187,25,208,2,21,0,2,9,77
2001,5766024,8,93,0,6,5,18,1,32,1,29,0,3,0,0,1,5
2001,5766028,8,114,1,8,4,32,2,37,1,23,0,3,0,0,0,11
